    Temperature          Paths
      0.0026738        4.76977
     0.00266667        4.76977
     0.00265957        4.77375
     0.00265252        4.76977
      0.0026455        4.76977
     0.00263852        4.76977
     0.00263158        4.76977
     0.00262467        4.76977
      0.0026178        4.76977
     0.00261097        4.76977
     0.00260417        4.76977
      0.0025974        4.76977
     0.00259067        4.76977
     0.00258398        4.76977
     0.00257732        4.77375
     0.00257069        4.76977
      0.0025641        4.77375
     0.00255754        4.77375
     0.00255102        4.76977
     0.00254453        4.76977
     0.00253807        4.76977
     0.00253165        4.76977
     0.00252525        4.77375
     0.00251889        4.76977
     0.00251256        4.76977
     0.00250627        4.76977
         0.0025        4.76977
     0.00249377        4.76977
     0.00248756        4.77375
     0.00248139        4.76977
     0.00247525        4.76977
     0.00246914        4.76977
     0.00246305        4.77375
       0.002457        4.76977
     0.00245098        4.76977
